name	rating	user_ratings_total	types	address	latitude	longitude
국립중앙과학관 창의나래관	4.5	4	"['museum', 'point_of_interest', 'establishment']"	대전 유성구 구성동 32-2	36.3751971	127.3768244
사이언스 콤플렉스	4.3	373	"['museum', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 214-3	36.3743414	127.3817877
신세계 넥스페리움	4.3	3	"['museum', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 3-1	36.3752454	127.382394
기독교역사전시관	2	1	"['museum', 'point_of_interest', 'establishment']"	대전 서구 만년동 359	36.3658143	127.3817798
대전곤충생태관	4.6	155	"['museum', 'point_of_interest', 'establishment']"	대전 서구 만년동 396	36.3668909	127.3895169
연산서씨 김익겸정려	3	1	"['museum', 'point_of_interest', 'establishment']"	대전 유성구 전민동 산 18-54	36.4002295	127.3952115
갤러리숨	5	3	"['museum', 'point_of_interest', 'establishment']"	대전 유성구 문지동 660-2	36.3916827	127.4088513
천연기념물센터	4.8	107	"['museum', 'point_of_interest', 'establishment']"	대전 서구 만년동 396-1	36.3676596	127.3925611
한남대학교 박물관	4.7	9	"['museum', 'point_of_interest', 'establishment']"	대전 대덕구 오정동 133	36.3547825	127.4225257
계족산 봉황마당	4.4	12	"['museum', 'point_of_interest', 'establishment']"	대전 대덕구 읍내동 산 1-21	36.3806192	127.4382581
한국효문화진흥원	4.4	155	"['museum', 'library', 'point_of_interest', 'establishment']"	대전 중구 안영동 71-2	36.2856512	127.3830076
한국족보박물관	3.7	3	"['museum', 'point_of_interest', 'establishment']"	대전 중구 침산동 364	36.283936	127.386825
Door And Room	5	1	"['museum', 'point_of_interest', 'establishment']"	대전 중구 대흥동 466-8	36.3252253	127.4228972
스페이스 테미	5	1	"['museum', 'point_of_interest', 'establishment']"	대전 중구 대흥동 326-139	36.3202975	127.422213
테미오래	4.5	223	"['museum', 'point_of_interest', 'establishment']"	대전 중구 대흥동 326-67	36.3206109	127.4226727
대전웹툰캠퍼스	4.5	2	"['museum', 'point_of_interest', 'establishment']"	대전 동구 중동 9-5	36.3325718	127.4294661
미룸 갤러리	4.7	9	"['museum', 'book_store', 'cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 동구 삼성동 121-1	36.3364972	127.4273868
꿈돌이 하우스	5	1	"['museum', 'point_of_interest', 'establishment']"	대전 동구 중동 62-5	36.3309797	127.4314911
희망을 나르는 비둘기	4	1	"['museum', 'point_of_interest', 'establishment']"	대전 동구 중동 317	36.3315954	127.4326609
대전프랑스문화원	4.5	69	"['museum', 'point_of_interest', 'establishment']"	대전 중구 석교동 58-13	36.3108663	127.4435735
이사동 민속마을	4.8	4	"['museum', 'point_of_interest', 'establishment']"	대전 동구 이사동 55-2	36.2853033	127.4477461
송중기 대전	5	2	"['museum', 'point_of_interest', 'establishment']"	대전 동구 세천동 240-7	36.3322638	127.491934
宋仲基大田老家	4	12	"['museum', 'point_of_interest', 'establishment']"	대전 동구 세천동 240-7	36.3322638	127.491934
괴목정공원	4.5	110	"['park', 'point_of_interest', 'establishment']"	충남 계룡시 신도안면 용동리 91	36.325543	127.2445633
금수봉삼거리	4.5	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 산 27	36.3315146	127.2756974
수통폭포	4.1	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 산 27	36.3374703	127.2749916
동문다리들	3	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 세동 825-5	36.3099588	127.2591272
Stairs	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 성북동 산 1-13	36.3308226	127.2856504
Rest area	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 계산동 산 1	36.3311448	127.2861503
Trail	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 계산동 산 1	36.3313344	127.2868671
계룡산 수통골	5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 계산동 산 1	36.3387924	127.2849865
수통골 만남의광장	4.3	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 475-9	36.3454936	127.2889705
시간공원	4.3	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 527	36.3577152	127.3038163
대전현충원 호국지	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 갑동 15-3	36.3620725	127.3012632
솔숲근린공원	3	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 509	36.3595962	127.30383
갑하산 정상	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 갑동 산 37-1	36.3701011	127.2814427
별빛어린이공원	4.4	26	"['park', 'point_of_interest', 'establishment']"	대전 유성구 학하동 715-1	36.3418347	127.3084532
복용근린공원	4	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 복용동 568	36.3435451	127.3095109
두리봉	3	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 갑동 산 1	36.3733137	127.2872285
갑하산 서봉마을 코스	5	1	"['park', 'point_of_interest', 'establishment']"	충남 공주시 반포면 온천리 산 37-1	36.3738939	127.2756178
장터공원	3.8	12	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장대동 279-4	36.3587434	127.3353295
갈마봉근린공원	3.5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 837	36.3844066	127.3180527
소라실근린공원	3.8	5	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 994	36.3869618	127.311831
송림근린공원	4.2	49	"['park', 'point_of_interest', 'establishment']"	대전 유성구 하기동 517	36.3861009	127.3198025
퇴고개근린공원	3	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 하기동 543	36.3906005	127.326385
창뜰어린이공원	4	5	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 490	36.3716859	127.3169698
지족실어린이공원	4.2	16	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 859	36.3780463	127.3173029
덕미어린이공원	3.8	5	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 509-7	36.3682419	127.3161644
안산어린이공원	3	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 878	36.3780741	127.3197193
노은어린이공원	4.2	10	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 522-1	36.3706861	127.320775
수정어린이공원	3.1	14	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 556-1	36.3648256	127.3158034
세미래어린이공원	3.9	17	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 845	36.3819069	127.3174139
속들어린이공원	4.3	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 536-5	36.3682142	127.3216639
저들이어린이공원	3.6	8	"['park', 'point_of_interest', 'establishment']"	대전 유성구 죽동 617	36.3807128	127.324691
양지말어린이공원	3.3	15	"['park', 'point_of_interest', 'establishment']"	대전 유성구 반석동 627	36.3932388	127.3129974
꼭두배어린이공원	2.9	7	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장대동 323-1	36.3648815	127.3348571
중봉어린이공원	3.9	8	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장대동 266-3	36.3591667	127.3316667
창리어린이공원	3.7	6	"['park', 'point_of_interest', 'establishment']"	대전 유성구 구암동 588-9	36.3551882	127.3333575
호미어린이공원	3.8	26	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장대동 345	36.3630763	127.3399678
한빛식물원	3.8	23	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 112-2	36.3694444	127.3277778
뒷골어린이공원	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 1084	36.3759244	127.3055601
노은공원	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 896	36.3740598	127.3169927
응굴천어린이공원	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 1073	36.3812216	127.304113
지족산	4.7	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 580	36.3859817	127.3106694
해랑숲근린공원	5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 1067	36.3863441	127.3075161
바램길 1코스 징검다리길	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 죽동 637	36.3776488	127.3249424
열매꽃식물원	4	22	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 113-4	36.3700196	127.3261912
솔초식물원	3.8	21	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 141-7	36.3716306	127.3281632
반석천	4.6	19	"['park', 'point_of_interest', 'establishment']"	대전 유성구 지족동 1087	36.3893433	127.3023116
꽃대궐	3.9	34	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 112-13	36.3675426	127.3288581
하늘꿈식물원	4	39	"['park', 'point_of_interest', 'establishment']"	대전 유성구 노은동 150-6	36.368398	127.3295794
태림식물원	3.5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 반석동 61-2	36.3922668	127.3152194
죽동근린공원	4.1	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 죽동 712-2	36.375263	127.3363223
대전세종간 자전거도로	3.7	39	"['park', 'point_of_interest', 'establishment']"	대전 유성구 반석동 685	36.3959649	127.3118237
동잠어린이공원	3.7	7	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장대동 269-11	36.3595488	127.3334963
숯골어린이공원	4.3	18	"['park', 'point_of_interest', 'establishment']"	대전 유성구 신성동 129	36.3907953	127.3506883
말바위어린이공원	4.1	18	"['park', 'point_of_interest', 'establishment']"	대전 유성구 신성동 151	36.3885179	127.3522437
금성근린공원	4	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 신성동 206	36.3874346	127.3476609
수천이들근린공원	4	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 신성동 494	36.393602	127.353207
추목천소공원	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장동 470	36.3956468	127.3557305
솔밭공원	4.1	20	"['park', 'point_of_interest', 'establishment']"	대전 유성구 추목동 산 40-1	36.416707	127.340982
연구단지 종합운동장	4.5	66	"['park', 'point_of_interest', 'establishment']"	대전 유성구 신성동 8	36.3847775	127.3564483
파랑새다육식물원	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장동 235-3	36.401329	127.3614588
수당정	4.5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3738099	127.3492979
솔마루어린이공원	3.7	33	"['park', 'point_of_interest', 'establishment']"	대전 유성구 원내동 81	36.303472	127.3202769
한진 메가허브 공원	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 대정동 300-1	36.3184793	127.3188575
한샘근린공원	4	45	"['park', 'point_of_interest', 'establishment']"	대전 유성구 대정동 305	36.3151095	127.3206932
덕고개근린공원	4.7	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 복용동 145-2	36.3437579	127.3244222
진잠천	4	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 상대동 501	36.3393322	127.3372185
상대근린공원	4.2	40	"['park', 'point_of_interest', 'establishment']"	대전 유성구 상대동 458-2	36.3451061	127.3319413
욧골어린이공원	4	102	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 413-7	36.3626012	127.3485472
봉암어린이공원	3.6	14	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 428-1	36.3616044	127.3517723
어은어린이공원	4.2	14	"['park', 'point_of_interest', 'establishment']"	대전 유성구 어은동 108-12	36.3626044	127.3555774
인삼어린이공원	3.5	6	"['park', 'point_of_interest', 'establishment']"	대전 유성구 구암동 614-6	36.3490223	127.3338577
진터어린이공원	2.9	16	"['park', 'point_of_interest', 'establishment']"	대전 유성구 구암동 609-1	36.351522	127.3355519
구암어린이공원	3.4	10	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 557-5	36.3509388	127.3389405
원골어린이공원	3.8	17	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 560-14	36.349078	127.3398293
봉명어린이공원	3.6	5	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 451-6	36.3527442	127.3393848
남산어린이공원	3.4	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 구암동 628-1	36.3494388	127.3283026
계명어린이공원	3.6	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장대동 286-7	36.3574381	127.3393291
장대어린이공원	4	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장대동 283-5	36.3583268	127.3375237
삼보어린이공원	3	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 547-8	36.3537164	127.3449398
장고개어린이공원	3.8	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 장대동 364	36.3591878	127.3395791
선들어린이공원	3.9	28	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 614	36.3584936	127.3441898
용반어린이공원	2.8	12	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 542-1	36.3529388	127.3481062
공원빌라	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 557-26	36.350911	127.3385794
삼정어린이공원	3.3	8	"['park', 'point_of_interest', 'establishment']"	대전 유성구 구암동 603-1	36.3527996	127.3308301
대전상대초등학교뒤꽃밭	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 상대동 467-5	36.3482854	127.3390557
스승의 공원	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 442-10	36.3557326	127.340388
작은내수변공원	4.3	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 상대동 482-1	36.3422858	127.3397419
한방족욕장	4.7	60	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 574-6	36.3548323	127.3471595
Yuseong foot bath	4.3	27	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 574-6	36.35476	127.347596
갑천	4.5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 496-25	36.3522952	127.3498611
장현근린공원	3.2	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 477	36.3610766	127.3428565
벌구어린이공원	3.8	18	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 646	36.3577437	127.3493559
덜레기근린공원	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 원신흥동 523	36.336365	127.346205
장수어린이공원	3.3	6	"['park', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 398	36.3839078	127.3782691
도룡어린이공원	3.8	8	"['park', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 387	36.3869074	127.3757693
한국과학기술원 어은동산	4.3	45	"['park', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3692024	127.358698
탄동천	5	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 어은동 7-3	36.3770452	127.3609724
충남대-카이스트 열린길	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.370552	127.353734
중정	3.9	7	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3698337	127.3524344
충남대학교 뒷산 산책로	4.6	5	"['park', 'point_of_interest', 'establishment']"	대전 유성구 신성동 11	36.3733838	127.3504614
성두산공원	4.1	18	"['park', 'point_of_interest', 'establishment']"	대전 유성구 구성동 20	36.3719091	127.3695481
한빛아파트 소공원	5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 어은동 99	36.3642765	127.3558538
궁동근린공원	4	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3662867	127.3498765
궁은정	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 391	36.3646606	127.350754
활골공원	3.9	22	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 72-3	36.3638264	127.3513278
충남대학교 조각공원	4.7	32	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3695107	127.3446157
영탑지	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3696055	127.3442843
충남대 백마상	4.9	7	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3665856	127.345814
매봉근린공원	4.3	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 가정동 산 8-20	36.3814913	127.3734919
청산어린이공원	4	2	"['park', 'point_of_interest', 'establishment']"	대전 서구 만년동 7	36.3679427	127.3750226
Garden	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3681681	127.343678
은평공원음수대	3	6	"['park', 'point_of_interest', 'establishment']"	대전 서구 월평동 313	36.3598548	127.3633545
평화의 소녀상	5	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3694157	127.3414011
갑천근린공원	4.6	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 699	36.3572717	127.3547721
하늘공원(신세계백화점)	5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 3-1	36.3747672	127.3807689
환경공원	4.5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 문지동 66	36.3885188	127.4062663
전민어린이공원	3.6	36	"['park', 'point_of_interest', 'establishment']"	대전 유성구 전민동 346-6	36.3981287	127.4010443
아리어린이공원	3	5	"['park', 'point_of_interest', 'establishment']"	대전 유성구 전민동 466-2	36.4003507	127.405766
방아다리어린이공원	3	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 용산동 667	36.4180428	127.393489
배울골어린이공원	2.5	6	"['park', 'point_of_interest', 'establishment']"	대전 유성구 관평동 670	36.419737	127.3882394
한들어린이공원	3.6	22	"['park', 'point_of_interest', 'establishment']"	대전 유성구 관평동 667	36.4202646	127.3844064
관평어린이공원	4.3	39	"['park', 'point_of_interest', 'establishment']"	대전 유성구 관평동 1007	36.4227932	127.3911538
엑스포근린공원	4.4	177	"['park', 'point_of_interest', 'establishment']"	대전 유성구 전민동 467-3	36.3984621	127.4057661
산수어린이공원	3.3	12	"['park', 'point_of_interest', 'establishment']"	대전 유성구 전민동 265	36.4002672	127.3956559
왕골근린공원	3	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 전민동 463-2	36.4004617	127.3991556
도룡정	4.3	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 산 11	36.3848	127.386
손바닥정원	5	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 화암동 16-4	36.4108639	127.3816889
전광어린이공원	3.4	21	"['park', 'point_of_interest', 'establishment']"	대전 유성구 전민동 369-1	36.3974066	127.4033219
민마루근린공원	4	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 문지동 673	36.3921682	127.4077405
강변어린이공원	4.5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 문지동 664	36.3963492	127.4089022
탑립돌보 탐조대	4.7	18	"['park', 'point_of_interest', 'establishment']"	대전 유성구 문지동 667-7	36.3945741	127.4099756
전민동갑천화단	4.4	5	"['park', 'point_of_interest', 'establishment']"	대전 유성구 전민동 237	36.398223	127.4106306
대전 엑스포 공원	4.5	2	"['park', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 3-1	36.3757168	127.3849844
The Sky Park	3.3	3	"['park', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 3-1	36.375303	127.3812973
전민동 버들나무	4.2	9	"['park', 'point_of_interest', 'establishment']"	대전 유성구 전민동 226-2	36.4019962	127.4113853
갑천 해바라기단지	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 465-1	36.3743014	127.3955164
갑천호수공원 가동보	4.3	11	"['park', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 465-1	36.3745117	127.3997116
대전 청벽산	5	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 탑립동 712	36.4179738	127.4048375
봉우재근린공원	4	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 관저동 1662	36.3063747	127.3329399
장갓골공원	4	5	"['park', 'point_of_interest', 'establishment']"	대전 서구 관저동 1129	36.3010836	127.3305537
신선암공원	4	45	"['park', 'point_of_interest', 'establishment']"	대전 서구 관저동 1151	36.2982506	127.3339701
마치광장	4.3	178	"['park', 'point_of_interest', 'establishment']"	대전 서구 관저동 1534	36.2977851	127.337536
느리울근린공원	3.9	46	"['park', 'point_of_interest', 'establishment']"	대전 서구 관저동 1419	36.2996673	127.3424693
원내어린이공원	4.3	6	"['park', 'point_of_interest', 'establishment']"	대전 유성구 원내동 206-5	36.3005001	127.318166
가수원근린공원	4.1	41	"['park', 'point_of_interest', 'establishment']"	대전 서구 가수원동 802-1	36.2981121	127.3518851
도안숲소공원	3	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 도안동 1354	36.3187287	127.342482
빼울 약수터 입구	4	8	"['park', 'point_of_interest', 'establishment']"	대전 서구 가수원동 618-5	36.2931864	127.3501215
용소수변공원	4.5	4	"['park', 'point_of_interest', 'establishment']"	대전 서구 도안동 1804	36.3117622	127.3531388
세븐로드캠핑	4	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 도안동 2197	36.310971	127.3538135
구봉산 구봉정	5	2	"['park', 'point_of_interest', 'establishment']"	대전 서구 괴곡동 산 55	36.2849964	127.3334255
갑천	4.8	9	"['park', 'point_of_interest', 'establishment']"	대전 서구 도안동 789	36.3173204	127.3531052
도안생태호수공원 자전거길	4.6	9	"['park', 'point_of_interest', 'establishment']"	대전 서구 도안동 269	36.3218835	127.3508384
작은쉼터	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 정림동 650	36.3024476	127.3663818
정림어린이공원	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 정림동 668	36.3016135	127.3667584
수밋들 쉼터	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 정림동 200-2	36.3027497	127.3675882
버드내조폐공원	3.7	47	"['park', 'point_of_interest', 'establishment']"	대전 중구 태평동 510-164	36.3174933	127.3864987
월평약수터	4.3	10	"['park', 'point_of_interest', 'establishment']"	대전 서구 월평동 산 36-5	36.3299459	127.3608734
도안대교	4	2	"['park', 'point_of_interest', 'establishment']"	대전 서구 월평동 215	36.3322182	127.3551216
도안생태호수공원	4	1	"['park', 'point_of_interest', 'establishment']"	대전 유성구 원신흥동 108-2	36.3335924	127.3504836
호수공원	4	4	"['park', 'point_of_interest', 'establishment']"	대전 유성구 원신흥동 113	36.3348671	127.3512674
월평공원 습지길	4.6	46	"['park', 'point_of_interest', 'establishment']"	대전 서구 월평동 215	36.338995	127.3538077
한마음어린이공원	4	31	"['park', 'point_of_interest', 'establishment']"	대전 서구 갈마동 392-6	36.3441068	127.3680212
한국월드그린	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 정림동 6-27	36.3084125	127.3685287
눕시(NUPTSE)	4.5	6	"['cafe', 'bar', 'park', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 갈마동 1131-3	36.3451577	127.3744418
공원빌라	1	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 괴정동 48-15	36.3387467	127.3864362
보라매근린공원	4.2	6	"['park', 'point_of_interest', 'establishment']"	대전 서구 탄방동 1453-3	36.3431693	127.3848114
계룡어린이공원	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 1234	36.3465	127.3815084
고소한 식물원	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 갈마동 273-24	36.3513604	127.372106
엑스포공원겨울눈썰매장	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 괴정동 3-1	36.3418079	127.3866435
징검다리	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 도마동 440-2	36.311469	127.3866878
보라매공원	4.2	226	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 1544	36.3535393	127.3848613
보라매공원	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 1544	36.353556	127.3848562
새말어린이공원	3.9	11	"['park', 'point_of_interest', 'establishment']"	대전 서구 탄방동 780	36.3439684	127.3903524
대전정부청사 자연마당	4.4	87	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 930	36.3587459	127.3848849
시외버스 하차장	3.3	164	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 946	36.3590394	127.3825772
들의공원	4.5	12	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 920	36.3609755	127.3888986
문정 어린이 공원	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 2006	36.3499442	127.3989286
정부대전청사숲의공원B	3.8	5	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 920	36.3632612	127.3889183
정부대전청사숲의공원A	4.8	6	"['park', 'point_of_interest', 'establishment']"	대전 서구 둔산동 920	36.3635291	127.3807643
공원빌라	5	1	"['park', 'point_of_interest', 'establishment']"	대전 서구 월평동 802	36.3551055	127.3657989
한밭수목원 열대식물원	4.7	20	"['park', 'point_of_interest', 'establishment']"	대전 서구 만년동 396	36.3665851	127.39076
한밭수목원 다육식물원	5	3	"['park', 'point_of_interest', 'establishment']"	대전 서구 만년동 396	36.3665306	127.3912566
회덕도시자연공원	2.5	2	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 신대동 산 26-1	36.384464	127.419293
한밭수목원 수생식물원	4.8	10	"['park', 'point_of_interest', 'establishment']"	대전 서구 만년동 396	36.3685377	127.390814
팔각정	4.3	4	"['park', 'point_of_interest', 'establishment']"	대전 서구 만년동 396	36.3681474	127.3904788
원형잔디광장	5	3	"['park', 'point_of_interest', 'establishment']"	대전 서구 만년동 396	36.3701033	127.3880682
중앙그린공원	4.1	38	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 중리동 388-17	36.3634111	127.4279316
응봉공원	3.5	26	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 법동 441-2	36.3707159	127.4335975
쌍청공원	4.1	14	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 중리동 101-1	36.3644111	127.4338754
소리공원	3.6	5	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 송촌동 443-1	36.3683551	127.4367639
법동구민공원	4.1	57	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 법동 140-2	36.3717674	127.4376491
쉴만한물가	4	10	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 법동 8	36.3732502	127.4405339
계족산 황톳길	4.5	644	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 장동 산 62-1	36.4055576	127.4429428
계족산성 길	4.5	370	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 장동 산 60	36.402788	127.4464771
계족산	4.2	53	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 읍내동 산 1-23	36.3847146	127.439014
회덕 메타세쿼이아길	4.3	12	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 신대동 21-2	36.4064462	127.4206889
장동만남공원	4.2	9	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 장동 353	36.4131824	127.4385921
임도삼거리	5	1	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 장동 산 108-1	36.3814305	127.4488866
장동산림욕장 입구	5	1	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 이현동 370-1	36.4136019	127.4596639
이현동 느티나무	5	1	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 이현동 707-19	36.4137184	127.4598777
대청호 오색빛 호박마을	5	2	"['park', 'point_of_interest', 'establishment']"	대전 대덕구 이현동 351-3	36.4109119	127.462852
뿌리공원관리사무소	4.2	115	"['park', 'point_of_interest', 'establishment']"	대전 중구 침산동 364	36.284531	127.3876043
버드내공원	4.7	3	"['park', 'point_of_interest', 'establishment']"	대전 중구 유천동 275-5	36.3126778	127.3961958
쟁기봉	4.4	32	"['park', 'point_of_interest', 'establishment']"	대전 중구 안영동 452-2	36.292943	127.374429
대전보훈공원	4.3	98	"['park', 'point_of_interest', 'establishment']"	대전 중구 사정동 198-2	36.3002516	127.401047
사정 생태플	5	1	"['park', 'point_of_interest', 'establishment']"	대전 중구 사정동 187	36.2971131	127.4007415
